serotonin_level,salience_lie,salience_truth,choice,rt,raa_cycles,threshold,norms,final_evidence
-0.1712832125851811,0.9237674514221426,0.44992741047159557,action_lie,1.5300000000000011,0,0.9143583937074095,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.9358099232761773, 'action_truth': 0.17870355755991402}"
0.7322829649206024,0.7443253515636787,0.28900193236937755,action_lie,1.8200000000000014,1,1.3661414824603013,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.7822004171168997, 'action_truth': 1.6720409103062317}"
-0.5762469176135883,0.08645479326363492,0.3529206667995226,action_lie,1.8300000000000014,1,0.7118765411932059,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.7633404763821725, 'action_truth': 1.3199282097615936}"
0.2621559432471987,0.4563865876165554,0.3945764515385646,action_truth,1.8200000000000014,1,1.1310779716235992,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.797780135515735, 'action_truth': 1.672858324217711}"
0.11093268740929219,0.5486851985159444,0.22329688691127136,action_lie,1.8100000000000014,0,1.055466343704646,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0763803254599655, 'action_truth': 0.9831579435650778}"
0.05036292456535474,0.5349829902474236,0.6606700069126402,action_lie,1.8200000000000014,1,1.0251814622826774,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.463555793274744, 'action_truth': 1.226289493876647}"
-0.04684741501153056,0.9359069413425563,0.7106924945463372,action_truth,1.8100000000000014,0,0.9765762924942347,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.9299987541776393, 'action_truth': 1.3641289142191981}"
0.5269174277945763,0.978963377064236,0.35962008819164215,action_truth,1.8100000000000014,0,1.2634587138972881,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.9952744622492309, 'action_truth': 1.2847451046166412}"
-0.5892197429857293,0.9919189340490263,0.13180950085009047,action_lie,1.8100000000000014,0,0.7053901285071353,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.8276397102994152, 'action_truth': 0.6827315658942285}"
-0.7008005981032659,0.6059589014283956,0.9715054484810824,action_lie,1.8800000000000014,0,0.649599700948367,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.6559436990959701, 'action_truth': 0.6476107167537855}"
0.35373141693941657,0.20904274267712097,0.8546965793014027,action_lie,1.8200000000000014,1,1.1768657084697083,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.239902314926927, 'action_truth': 2.1681255531857597}"
-0.7233442910102239,0.8567938187092187,0.47452550125983795,action_lie,1.8100000000000014,0,0.638327854494888,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.994692216619595, 'action_truth': 0.7109945391772382}"
-0.1277874198234259,0.11611089260708718,0.886511855548507,action_lie,1.8100000000000014,0,0.936106290088287,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.029083140856448, 'action_truth': 1.053090106778797}"
0.19066089523422036,0.2751177822364582,0.46486615793690966,action_lie,1.8200000000000014,1,1.0953304476171102,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.6466812665827644, 'action_truth': 1.58533464137}"
0.2375971591123247,0.9666202096997555,0.8485579942099731,action_lie,1.8100000000000014,0,1.1187985795561624,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.1939992721580686, 'action_truth': 1.0507803741672714}"
-0.6876893236176975,0.615044934287418,0.18395391968113917,action_lie,1.8100000000000014,0,0.6561553381911512,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0141428684645768, 'action_truth': 1.0750544297789832}"
0.16748882120100794,0.42514776735719984,0.6989249797823855,action_lie,1.8200000000000014,1,1.083744410600504,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.8963070430632272, 'action_truth': 1.4414174903011154}"
-0.4027640002679005,0.6431674111324346,0.009999171770887494,action_lie,1.8900000000000015,0,0.7986179998660498,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.808864424827102, 'action_truth': 0.16357524290823702}"
0.7351335560272909,0.23863770866612455,0.9299372059995025,action_lie,1.8200000000000014,1,1.3675667780136456,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.7571557095113781, 'action_truth': 1.6480658020105368}"
-0.7089605893004134,0.47899673885120175,0.08518493947335937,action_lie,1.8100000000000014,0,0.6455197053497933,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.7069887110477256, 'action_truth': 0.720605297563835}"
-0.6879697169338572,0.4332649073921876,0.22181287643417757,action_truth,1.5100000000000011,0,0.6560151415330714,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.3614204523011939, 'action_truth': 0.6621998608036797}"
0.370881489034816,0.6702978695789323,0.7779928313103143,action_lie,1.8200000000000014,1,1.185440744517408,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.8149280363535765, 'action_truth': 1.2771539889156083}"
0.329047072627098,0.04661868453906759,0.8976046408663868,action_truth,1.8100000000000014,0,1.164523536313549,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0430203353352254, 'action_truth': 1.4420605036696352}"
-0.7908586693625164,0.8553706801204194,0.36618687884644296,action_truth,1.1200000000000008,0,0.6045706653187418,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.45904446764104917, 'action_truth': 0.6056030763999991}"
-0.23436643251999345,0.5317695771822911,0.7014692092154039,action_truth,1.8200000000000014,1,0.8828167837400033,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.83112585960103, 'action_truth': 1.5495260085544693}"
0.9294772347548723,0.4783697200585658,0.6628813241984838,action_truth,1.8200000000000014,1,1.4647386173774362,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.3199571902552525, 'action_truth': 1.7720094879265602}"
0.1966631916677859,0.4142448124530337,0.19009272354084905,action_lie,1.8200000000000014,1,1.0983315958338928,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.383146120793807, 'action_truth': 1.4382990426533282}"
-0.05593821407875876,0.8266350820605073,0.9028386732608737,action_truth,1.8100000000000014,0,0.9720308929606206,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.7826799614543264, 'action_truth': 1.1981632739762382}"
0.5548151430918107,0.6878905636432883,0.7584364003022992,action_truth,1.8400000000000014,1,1.2774075715459055,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.5372686314543137, 'action_truth': 1.2790531376936847}"
-0.8351441605678458,0.3745753677177981,0.6456849082923127,action_lie,1.6300000000000012,0,0.5824279197160771,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.5974214439248764, 'action_truth': 0.2644997889008496}"
0.19770161202531877,0.13177366822672776,0.6671392987872089,action_lie,1.8200000000000014,1,1.0988508060126594,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.6684204711304897, 'action_truth': 1.5529995663214025}"
0.451606118871553,0.16999342015973107,0.5040517050616165,action_truth,1.8100000000000014,0,1.2258030594357765,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.970624992033518, 'action_truth': 1.3194021520214738}"
-0.5756090058520442,0.7820929345796434,0.4529207505625982,action_truth,1.8100000000000014,0,0.7121954970739779,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.6853540983175074, 'action_truth': 0.9356417759943432}"
0.5929519880770258,0.2807373612284537,0.16839204226269044,action_lie,1.8200000000000014,1,1.2964759940385129,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.5019229376535792, 'action_truth': 1.6077814928134362}"
-0.34310156323725605,0.25057446371598013,0.7936082096920117,action_lie,1.8100000000000014,0,0.828449218381372,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.8760640266956424, 'action_truth': 0.6478828308631247}"
-0.1685086060994163,0.6831230046077039,0.07963465922701152,action_truth,1.8100000000000014,0,0.9157456969502918,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.7456653336298125, 'action_truth': 1.4980752528924526}"
-0.6814619662947059,0.6374661665028162,0.9325164206084202,action_truth,1.2200000000000009,0,0.659269016852647,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.48836500892667284, 'action_truth': 0.6628550470552861}"
-0.9947000604270166,0.3799440288049992,0.6210379630688828,action_truth,1.5400000000000011,0,0.5026499697864917,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.3557719732168785, 'action_truth': 0.5264361552792309}"
0.5764712776575156,0.5002626435136507,0.8665428757843737,action_truth,1.8200000000000014,1,1.2882356388287577,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.7433998455247922, 'action_truth': 1.37455776355935}"
-0.3114221546394007,0.0066826838980833525,0.9160747000050378,action_truth,1.8100000000000014,0,0.8442889226802996,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.6827101181301876, 'action_truth': 0.9974471742158811}"
-0.398169305942939,0.8272493785934336,0.9981033892515171,action_lie,1.8100000000000014,0,0.8009153470285305,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.4169136166632614, 'action_truth': 1.1411337383646163}"
-0.9473245148262186,0.5086778122126592,0.7853073446478314,action_truth,1.8100000000000014,0,0.5263377425868907,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.3583621167875773, 'action_truth': 0.8236676490184682}"
-0.9535792683204569,0.6653162693309232,0.08840292650283132,action_truth,1.0400000000000007,0,0.5232103658397715,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.3816422862046016, 'action_truth': 0.5377084963332368}"
-0.7868436751170687,0.8857328605289116,0.7045227166487614,action_lie,1.8300000000000014,1,0.6065781624414657,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.2370939379201447, 'action_truth': 1.3225524375719724}"
-0.5722885724978664,0.9191215973425649,0.8239701171344871,action_truth,1.8100000000000014,0,0.7138557137510668,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.5693645031637613, 'action_truth': 0.7841088620837527}"
-0.20067048214471228,0.3635940425836718,0.4251666474234701,action_lie,1.8200000000000014,1,0.8996647589276439,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.2694757324041546, 'action_truth': 1.662499856391129}"
0.6409749215920562,0.5447612215426229,0.8946435108687911,action_lie,1.8200000000000014,1,1.320487460796028,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.3677648470333934, 'action_truth': 1.781086726566947}"
0.41306932891964476,0.7820435828998563,0.4535061577228565,action_lie,1.8100000000000014,0,1.2065346644598223,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.431684517908399, 'action_truth': 1.0368680446631182}"
-0.9255206749028118,0.8893085903253822,0.7791804158989074,action_lie,1.5900000000000012,0,0.5372396625485941,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.5676319393841904, 'action_truth': 0.3084589661364499}"
0.4271574998345411,0.9794320271796776,0.8567583737783041,action_lie,1.8200000000000014,1,1.2135787499172705,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.7037152757319902, 'action_truth': 1.4345602986634063}"
0.3959647370572985,0.3752911158678808,0.06590619723784985,action_lie,1.8200000000000014,1,1.1979823685286493,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.667749935567056, 'action_truth': 1.0153387825300415}"
0.8817634957390954,0.21243469199748588,0.8217380926191955,action_lie,1.8200000000000014,1,1.4408817478695477,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.673823745083728, 'action_truth': 1.6146673251814616}"
0.030583012108456487,0.6156048111327803,0.5327501686622887,action_lie,1.8100000000000014,0,1.0152915060542282,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.4302016486015008, 'action_truth': 0.5600926276121492}"
-0.5371117338801101,0.3220161811676199,0.4231593355501033,action_lie,1.8100000000000014,0,0.7314441330599449,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.9297556138692933, 'action_truth': 0.9632508652382856}"
-0.014564130627394478,0.3809770248484874,0.6248544456900589,action_truth,1.8100000000000014,0,0.9927179346863028,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.7388282739086596, 'action_truth': 1.040318094466114}"
-0.5293674833659168,0.6498227094984583,0.2144837455582823,action_truth,1.6600000000000013,0,0.7353162583170416,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.13920832738664768, 'action_truth': 0.742570048098497}"
0.4922815696765859,0.0714619896053994,0.20636450517083837,action_lie,1.8200000000000014,1,1.246140784838293,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.5662607631843266, 'action_truth': 1.1944290628868948}"
0.9353089554255871,0.9827052078619848,0.8642598000720181,action_truth,1.8100000000000014,0,1.4676544777127936,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.8241089867910887, 'action_truth': 1.6524960971767404}"
0.7367413250048374,0.7848973595471048,0.5926212115642931,action_lie,1.8200000000000014,1,1.3683706625024188,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.9209284396347615, 'action_truth': 2.098388983137673}"
0.6515410163059157,0.30877660724852896,0.940385702230071,action_lie,1.8200000000000014,1,1.3257705081529578,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.8474861141049777, 'action_truth': 1.5859568361006782}"
0.5288584665613676,0.9619709182600438,0.5239203119743181,action_lie,1.8200000000000014,1,1.264429233280684,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.6246249413005411, 'action_truth': 1.9613053520098467}"
-0.20923300032206193,0.09090106087029348,0.25406751626675184,action_truth,1.8100000000000014,0,0.895383499838969,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.683320505410899, 'action_truth': 1.1068125550041532}"
-0.9311095399831995,0.7386861877058151,0.2427155746124281,action_lie,1.5900000000000012,0,0.5344452300084003,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.5388157972396609, 'action_truth': 0.3597745924447045}"
-0.1988354975283395,0.22250622250811714,0.27358603805829385,action_truth,1.8600000000000014,1,0.9005822512358302,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.7183969464174244, 'action_truth': 0.9111178777415851}"
-0.9926180957856887,0.7036458466672649,0.6334003572880696,action_lie,1.1400000000000008,0,0.5036909521071556,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.5220315812498157, 'action_truth': 0.04057532236245395}"
0.6454267312087045,0.9147293338302844,0.7481377947725288,action_lie,1.8200000000000014,1,1.3227133656043524,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.3925792039170422, 'action_truth': 1.4723782390718179}"
0.24056533427494387,0.7017073150915905,0.5072827652008776,action_lie,1.8100000000000014,0,1.120282667137472,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.2445385819749943, 'action_truth': 0.7081327786113105}"
-0.7845784939828306,0.988730638973461,0.9078093296652221,action_truth,1.1600000000000008,0,0.6077107530085847,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.3130283465248086, 'action_truth': 0.6231657609679433}"
0.010025899011935291,0.13760208989667788,0.6954593394090072,action_lie,1.8200000000000014,1,1.0050129495059676,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.1519141381761528, 'action_truth': 1.8272764837943734}"
0.7670148051566514,0.3528458155444185,0.4696639852281689,action_lie,1.8200000000000014,1,1.3835074025783256,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.6515052834720099, 'action_truth': 1.6856033698902275}"
-0.521979247931071,0.5364206918378329,0.05244538572464741,action_truth,1.490000000000001,0,0.7390103760344645,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.4814804659333154, 'action_truth': 0.7417492066021996}"
0.8136234779478688,0.654214050779415,0.7582752207824124,action_lie,1.8200000000000014,1,1.4068117389739343,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.6229099372654392, 'action_truth': 1.4675204123350192}"
0.4424191444549195,0.41527724939890887,0.5220229147592668,action_truth,1.8100000000000014,0,1.2212095722274596,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.6869274894143126, 'action_truth': 1.3260473314300785}"
0.41719339714083437,0.05014008488192212,0.28607841182054794,action_truth,1.8100000000000014,0,1.208596698570417,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.6511095567503326, 'action_truth': 1.437501437479683}"
-0.7794047424597284,0.6668726578659622,0.06796068094583785,action_lie,1.8100000000000014,0,0.6102976287701358,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.7204386013159528, 'action_truth': 0.4680577212017534}"
-0.31133880201258424,0.4179707941059293,0.7776231850174159,action_truth,1.8100000000000014,0,0.8443305989937079,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.6367520500500944, 'action_truth': 1.1201618437265286}"
0.7429413789639898,0.00537967401496553,0.2560775369266177,action_lie,1.8200000000000014,1,1.371470689481995,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.7774577222321528, 'action_truth': 1.7232662685963702}"
-0.646579558380787,0.4211523200279328,0.4694050270442822,action_lie,1.8100000000000014,0,0.6767102208096065,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.1372595933881566, 'action_truth': 1.127184355301289}"
-0.6278543235666301,0.725606366112221,0.28063801109066844,action_lie,1.5700000000000012,0,0.686072838216685,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.6877953896609262, 'action_truth': 0.45798525434826065}"
